# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
5642.500 0.98 8.57 8.76 18.60 1.69 25.71 15.17 55.81
5643.000 0.98 8.57 8.76 18.61 1.69 25.70 15.17 55.83
5643.500 0.98 8.56 8.76 18.62 1.69 25.69 15.17 55.85
5644.000 0.98 8.56 8.76 18.62 1.69 25.68 15.17 55.86
5644.500 0.98 8.56 8.76 18.63 1.69 25.67 15.17 55.88
5645.000 0.98 8.55 8.76 18.63 1.69 25.66 15.17 55.89
5645.500 0.98 8.55 8.76 18.63 1.69 25.64 15.17 55.90
5646.000 0.98 8.54 8.76 18.64 1.69 25.63 15.17 55.91
5646.500 0.98 8.54 8.76 18.64 1.69 25.61 15.17 55.92
5647.000 0.97 8.53 8.76 18.64 1.69 25.60 15.17 55.92
5647.500 0.97 8.53 8.76 18.64 1.69 25.58 15.17 55.92
5648.000 0.97 8.52 8.76 18.64 1.69 25.57 15.16 55.91
5648.500 0.97 8.52 8.75 18.63 1.68 25.55 15.16 55.90
5649.000 0.97 8.51 8.75 18.63 1.68 25.54 15.16 55.89
5649.500 0.97 8.51 8.75 18.63 1.68 25.52 15.16 55.88
5650.000 0.97 8.50 8.75 18.62 1.68 25.50 15.16 55.87
5650.500 0.97 8.49 8.75 18.62 1.68 25.48 15.16 55.86
5651.000 0.97 8.49 8.75 18.62 1.68 25.46 15.16 55.85
5651.500 0.97 8.48 8.75 18.61 1.68 25.44 15.16 55.84
5652.000 0.97 8.47 8.75 18.61 1.68 25.42 15.16 55.83
5652.500 0.97 8.47 8.75 18.61 1.68 25.40 15.16 55.82
5653.000 0.97 8.46 8.75 18.61 1.67 25.38 15.16 55.82
5653.500 0.97 8.45 8.75 18.60 1.67 25.36 15.15 55.81
5654.000 0.97 8.44 8.75 18.60 1.67 25.33 15.15 55.80
5654.500 0.96 8.44 8.75 18.60 1.67 25.31 15.15 55.79
5655.000 0.96 8.43 8.75 18.59 1.67 25.29 15.15 55.78
5655.500 0.96 8.42 8.75 18.59 1.67 25.27 15.15 55.77
5656.000 0.96 8.41 8.75 18.59 1.67 25.24 15.15 55.77
5656.500 0.96 8.41 8.75 18.59 1.66 25.22 15.15 55.77
5657.000 0.96 8.40 8.75 18.60 1.66 25.19 15.15 55.79
5657.500 0.96 8.39 8.75 18.60 1.66 25.17 15.15 55.81
5658.000 0.96 8.38 8.75 18.61 1.66 25.15 15.15 55.84
5658.500 0.96 8.37 8.75 18.62 1.66 25.12 15.15 55.87
5659.000 0.96 8.37 8.75 18.63 1.66 25.10 15.15 55.90
5659.500 0.96 8.36 8.75 18.65 1.66 25.08 15.15 55.94
5660.000 0.96 8.36 8.75 18.66 1.65 25.07 15.15 55.97
5660.500 0.96 8.35 8.75 18.67 1.65 25.06 15.15 56.00
5661.000 0.96 8.35 8.75 18.68 1.65 25.06 15.15 56.04
5661.500 0.96 8.36 8.75 18.69 1.65 25.07 15.15 56.07
5662.000 0.96 8.36 8.75 18.70 1.65 25.07 15.16 56.10
5662.500 0.96 8.36 8.75 18.71 1.65 25.08 15.16 56.14
5663.000 0.96 8.36 8.75 18.72 1.65 25.08 15.16 56.17
5663.500 0.96 8.36 8.75 18.73 1.66 25.09 15.16 56.20
5664.000 0.96 8.37 8.75 18.74 1.66 25.10 15.16 56.23
5664.500 0.96 8.37 8.75 18.75 1.66 25.10 15.16 56.26
5665.000 0.96 8.37 8.75 18.77 1.66 25.11 15.16 56.30
5665.500 0.96 8.37 8.76 18.78 1.66 25.12 15.16 56.33
5666.000 0.96 8.38 8.76 18.79 1.66 25.14 15.17 56.37
5666.500 0.96 8.38 8.76 18.80 1.66 25.15 15.17 56.41
5667.000 0.96 8.39 8.76 18.81 1.66 25.16 15.17 56.44
5667.500 0.96 8.39 8.76 18.83 1.66 25.18 15.17 56.49
5668.000 0.96 8.40 8.76 18.84 1.66 25.19 15.17 56.53
5668.500 0.96 8.40 8.76 18.86 1.66 25.20 15.18 56.58
5669.000 0.96 8.41 8.76 18.88 1.66 25.22 15.18 56.65
5669.500 0.96 8.41 8.76 18.92 1.66 25.23 15.18 56.75
5670.000 0.96 8.41 8.77 18.97 1.66 25.24 15.19 56.90
5670.500 0.96 8.42 8.77 19.04 1.66 25.25 15.19 57.12
5671.000 0.96 8.42 8.78 19.09 1.66 25.25 15.20 57.28
5671.500 0.96 8.42 8.78 19.10 1.66 25.26 15.20 57.31
5672.000 0.96 8.42 8.77 19.08 1.66 25.26 15.20 57.23
5672.500 0.96 8.42 8.77 19.03 1.66 25.27 15.19 57.10
5673.000 0.96 8.42 8.77 19.02 1.66 25.27 15.19 57.05
5673.500 0.96 8.43 8.77 19.02 1.66 25.28 15.19 57.05
5674.000 0.96 8.43 8.77 19.03 1.66 25.28 15.19 57.09
5674.500 0.96 8.43 8.77 19.04 1.66 25.28 15.20 57.13
5675.000 0.96 8.42 8.77 19.06 1.66 25.27 15.20 57.17
5675.500 0.96 8.42 8.77 19.07 1.66 25.26 15.20 57.21
5676.000 0.96 8.42 8.77 19.08 1.66 25.25 15.20 57.24
5676.500 0.96 8.41 8.77 19.09 1.66 25.23 15.20 57.27
5677.000 0.96 8.40 8.77 19.09 1.66 25.21 15.20 57.28
5677.500 0.96 8.40 8.77 19.09 1.66 25.19 15.20 57.28
5678.000 0.96 8.39 8.77 19.09 1.66 25.17 15.20 57.26
5678.500 0.96 8.39 8.77 19.08 1.66 25.16 15.20 57.24
5679.000 0.96 8.38 8.77 19.08 1.65 25.14 15.19 57.23
5679.500 0.95 8.37 8.77 19.07 1.65 25.12 15.19 57.20
5680.000 0.95 8.37 8.77 19.06 1.65 25.10 15.19 57.18
5680.500 0.95 8.36 8.77 19.05 1.65 25.08 15.19 57.16
5681.000 0.95 8.35 8.77 19.04 1.65 25.06 15.19 57.13
5681.500 0.95 8.35 8.77 19.04 1.65 25.04 15.19 57.11
5682.000 0.95 8.34 8.77 19.03 1.65 25.02 15.19 57.09
5682.500 0.95 8.33 8.77 19.02 1.65 25.00 15.18 57.07
5683.000 0.95 8.33 8.77 19.02 1.65 24.98 15.18 57.05
5683.500 0.95 8.32 8.77 19.01 1.64 24.96 15.18 57.02
5684.000 0.95 8.32 8.76 19.00 1.64 24.95 15.18 57.00
5684.500 0.95 8.31 8.76 18.99 1.64 24.93 15.18 56.98
5685.000 0.95 8.31 8.76 18.99 1.64 24.93 15.18 56.97
5685.500 0.95 8.31 8.76 18.98 1.64 24.92 15.18 56.95
5686.000 0.95 8.31 8.76 18.98 1.64 24.92 15.18 56.93
5686.500 0.95 8.31 8.76 18.97 1.64 24.92 15.18 56.92
5687.000 0.95 8.31 8.76 18.98 1.64 24.92 15.18 56.93
5687.500 0.95 8.31 8.76 18.99 1.64 24.93 15.18 56.96
5688.000 0.95 8.31 8.76 19.00 1.64 24.94 15.18 57.01
5688.500 0.95 8.31 8.77 19.02 1.64 24.94 15.18 57.06
5689.000 0.95 8.32 8.77 19.03 1.64 24.95 15.18 57.10
5689.500 0.95 8.32 8.77 19.05 1.64 24.95 15.19 57.14
5690.000 0.95 8.31 8.77 19.06 1.64 24.94 15.19 57.17
5690.500 0.95 8.31 8.77 19.06 1.64 24.93 15.19 57.19
5691.000 0.95 8.30 8.77 19.07 1.64 24.91 15.19 57.20
5691.500 0.95 8.29 8.77 19.07 1.64 24.88 15.18 57.20
5692.000 0.95 8.29 8.77 19.07 1.64 24.86 15.18 57.22
5692.500 0.95 8.29 8.77 19.09 1.64 24.86 15.19 57.28
5693.000 0.95 8.29 8.77 19.12 1.64 24.87 15.19 57.36
5693.500 0.95 8.29 8.77 19.14 1.64 24.88 15.19 57.43
5694.000 0.95 8.29 8.77 19.16 1.64 24.88 15.19 57.49
5694.500 0.94 8.29 8.77 19.18 1.64 24.87 15.20 57.53
5695.000 0.94 8.29 8.77 19.19 1.64 24.86 15.20 57.57
5695.500 0.94 8.28 8.77 19.20 1.64 24.85 15.20 57.61
5696.000 0.94 8.28 8.77 19.21 1.63 24.85 15.20 57.64
5696.500 0.94 8.28 8.78 19.22 1.63 24.84 15.20 57.67
5697.000 0.94 8.28 8.78 19.23 1.63 24.84 15.20 57.68
5697.500 0.94 8.28 8.77 19.22 1.63 24.83 15.20 57.67
5698.000 0.94 8.27 8.77 19.22 1.63 24.82 15.20 57.65
5698.500 0.94 8.27 8.77 19.21 1.63 24.81 15.20 57.62
5699.000 0.94 8.27 8.77 19.20 1.63 24.80 15.20 57.59
5699.500 0.94 8.26 8.77 19.18 1.63 24.79 15.19 57.55
5700.000 0.94 8.26 8.77 19.17 1.63 24.78 15.19 57.51
5700.500 0.94 8.26 8.77 19.16 1.63 24.78 15.19 57.48
5701.000 0.94 8.26 8.77 19.15 1.63 24.78 15.19 57.45
5701.500 0.94 8.26 8.77 19.14 1.63 24.78 15.19 57.43
5702.000 0.94 8.26 8.77 19.14 1.63 24.79 15.19 57.42
5702.500 0.94 8.26 8.77 19.13 1.63 24.79 15.19 57.40
5703.000 0.94 8.27 8.77 19.12 1.63 24.80 15.19 57.37
5703.500 0.94 8.27 8.77 19.12 1.63 24.80 15.19 57.35
5704.000 0.94 8.27 8.77 19.11 1.63 24.80 15.19 57.32
5704.500 0.94 8.27 8.77 19.10 1.63 24.80 15.19 57.29
5705.000 0.94 8.27 8.77 19.09 1.63 24.81 15.18 57.26
5705.500 0.94 8.27 8.77 19.08 1.63 24.82 15.18 57.24
5706.000 0.94 8.28 8.77 19.07 1.64 24.83 15.18 57.22
5706.500 0.94 8.28 8.77 19.07 1.64 24.84 15.18 57.22
5707.000 0.94 8.28 8.77 19.08 1.64 24.85 15.19 57.24
5707.500 0.95 8.29 8.77 19.09 1.64 24.87 15.19 57.27
5708.000 0.95 8.29 8.77 19.10 1.64 24.88 15.19 57.31
5708.500 0.95 8.30 8.77 19.12 1.64 24.90 15.19 57.35
5709.000 0.95 8.30 8.77 19.13 1.64 24.91 15.19 57.39
5709.500 0.95 8.31 8.77 19.14 1.64 24.92 15.19 57.43
5710.000 0.95 8.31 8.77 19.16 1.64 24.93 15.20 57.48
5710.500 0.95 8.32 8.77 19.17 1.64 24.95 15.20 57.52
5711.000 0.95 8.32 8.78 19.19 1.64 24.96 15.20 57.57
5711.500 0.95 8.32 8.78 19.20 1.64 24.97 15.20 57.61
5712.000 0.95 8.33 8.78 19.22 1.64 24.99 15.20 57.65
5712.500 0.95 8.33 8.78 19.23 1.64 25.00 15.21 57.70
5713.000 0.95 8.34 8.78 19.25 1.64 25.01 15.21 57.74
5713.500 0.95 8.34 8.78 19.26 1.65 25.02 15.21 57.78
5714.000 0.95 8.34 8.78 19.28 1.65 25.03 15.21 57.83
5714.500 0.95 8.35 8.78 19.29 1.65 25.04 15.21 57.87
5715.000 0.95 8.35 8.78 19.30 1.65 25.05 15.21 57.91
5715.500 0.95 8.35 8.78 19.32 1.65 25.05 15.22 57.96
5716.000 0.95 8.35 8.79 19.33 1.65 25.05 15.22 58.00
5716.500 0.95 8.35 8.79 19.35 1.65 25.04 15.22 58.05
5717.000 0.95 8.34 8.79 19.36 1.64 25.03 15.22 58.09
5717.500 0.95 8.34 8.79 19.38 1.64 25.02 15.22 58.13
5718.000 0.95 8.33 8.79 19.39 1.64 25.00 15.22 58.16
5718.500 0.95 8.33 8.79 19.39 1.64 24.98 15.22 58.18
5719.000 0.95 8.32 8.79 19.40 1.64 24.96 15.22 58.21
5719.500 0.95 8.32 8.79 19.43 1.64 24.96 15.22 58.28
5720.000 0.95 8.32 8.79 19.45 1.64 24.96 15.23 58.35
5720.500 0.95 8.32 8.79 19.48 1.64 24.97 15.23 58.43
5721.000 0.95 8.32 8.79 19.50 1.64 24.97 15.23 58.49
5721.500 0.95 8.32 8.79 19.52 1.64 24.96 15.23 58.55
5722.000 0.95 8.32 8.79 19.53 1.64 24.95 15.23 58.59
5722.500 0.95 8.31 8.80 19.54 1.64 24.94 15.23 58.63
5723.000 0.94 8.31 8.80 19.55 1.64 24.92 15.23 58.66
5723.500 0.94 8.30 8.80 19.57 1.64 24.91 15.24 58.70
5724.000 0.94 8.30 8.80 19.59 1.63 24.91 15.24 58.77
5724.500 0.94 8.30 8.80 19.61 1.63 24.91 15.24 58.83
5725.000 0.94 8.30 8.80 19.63 1.63 24.91 15.24 58.90
5725.500 0.94 8.30 8.80 19.65 1.63 24.91 15.24 58.96
5726.000 0.94 8.30 8.80 19.67 1.63 24.90 15.24 59.01
5726.500 0.94 8.30 8.80 19.68 1.63 24.89 15.25 59.05
5727.000 0.94 8.29 8.80 19.69 1.63 24.88 15.25 59.07
5727.500 0.94 8.29 8.80 19.70 1.63 24.87 15.25 59.09
5728.000 0.94 8.29 8.80 19.70 1.63 24.86 15.25 59.10
5728.500 0.94 8.28 8.80 19.70 1.63 24.85 15.25 59.10
5729.000 0.94 8.28 8.80 19.70 1.63 24.84 15.25 59.11
5729.500 0.94 8.28 8.80 19.71 1.63 24.83 15.25 59.12
5730.000 0.94 8.27 8.80 19.71 1.63 24.81 15.25 59.12
5730.500 0.94 8.27 8.80 19.71 1.63 24.80 15.25 59.12
5731.000 0.94 8.27 8.80 19.71 1.63 24.80 15.25 59.14
5731.500 0.94 8.26 8.80 19.72 1.63 24.79 15.25 59.15
5732.000 0.94 8.26 8.80 19.72 1.63 24.79 15.25 59.17
5732.500 0.94 8.26 8.80 19.73 1.63 24.78 15.25 59.19
5733.000 0.94 8.26 8.80 19.73 1.62 24.78 15.25 59.20
5733.500 0.94 8.26 8.80 19.74 1.62 24.77 15.25 59.21
5734.000 0.94 8.25 8.80 19.74 1.62 24.76 15.25 59.22
5734.500 0.94 8.25 8.80 19.75 1.62 24.75 15.25 59.24
5735.000 0.94 8.25 8.80 19.75 1.62 24.74 15.25 59.25
5735.500 0.94 8.24 8.80 19.75 1.62 24.73 15.25 59.26
5736.000 0.94 8.24 8.80 19.76 1.62 24.72 15.25 59.27
5736.500 0.94 8.24 8.80 19.76 1.62 24.71 15.25 59.28
5737.000 0.94 8.23 8.80 19.76 1.62 24.70 15.25 59.29
5737.500 0.93 8.23 8.80 19.76 1.62 24.68 15.25 59.29
5738.000 0.93 8.22 8.80 19.76 1.62 24.65 15.25 59.27
5738.500 0.93 8.21 8.80 19.75 1.62 24.62 15.24 59.25
5739.000 0.93 8.20 8.80 19.74 1.61 24.60 15.24 59.23
5739.500 0.93 8.19 8.80 19.75 1.61 24.58 15.24 59.25
5740.000 0.93 8.20 8.80 19.76 1.61 24.59 15.24 59.29
5740.500 0.93 8.20 8.80 19.78 1.61 24.59 15.25 59.34
5741.000 0.93 8.20 8.80 19.79 1.61 24.59 15.25 59.38
5741.500 0.93 8.19 8.80 19.80 1.61 24.58 15.25 59.41
5742.000 0.93 8.19 8.80 19.81 1.61 24.57 15.25 59.43
5742.500 0.93 8.19 8.80 19.81 1.61 24.56 15.25 59.44
5743.000 0.93 8.18 8.80 19.82 1.61 24.54 15.25 59.45
5743.500 0.93 8.18 8.80 19.82 1.61 24.53 15.25 59.46
5744.000 0.93 8.17 8.80 19.83 1.61 24.51 15.25 59.48
5744.500 0.93 8.17 8.80 19.83 1.61 24.50 15.25 59.49
5745.000 0.93 8.16 8.80 19.84 1.61 24.49 15.25 59.51
5745.500 0.93 8.16 8.80 19.84 1.61 24.48 15.25 59.52
5746.000 0.93 8.15 8.80 19.84 1.60 24.46 15.25 59.52
5746.500 0.93 8.15 8.80 19.84 1.60 24.45 15.25 59.52
5747.000 0.93 8.14 8.80 19.84 1.60 24.43 15.25 59.52
5747.500 0.92 8.14 8.80 19.84 1.60 24.42 15.25 59.52
5748.000 0.92 8.14 8.80 19.84 1.60 24.41 15.25 59.53
5748.500 0.92 8.14 8.80 19.85 1.60 24.41 15.25 59.54
5749.000 0.92 8.14 8.80 19.85 1.60 24.41 15.25 59.55
5749.500 0.92 8.13 8.80 19.85 1.60 24.40 15.25 59.55
5750.000 0.92 8.13 8.80 19.85 1.60 24.40 15.25 59.55
5750.500 0.92 8.13 8.80 19.85 1.60 24.39 15.25 59.54
5751.000 0.92 8.13 8.80 19.84 1.60 24.39 15.25 59.52
5751.500 0.92 8.13 8.80 19.84 1.60 24.39 15.24 59.51
5752.000 0.92 8.13 8.80 19.83 1.60 24.39 15.24 59.49
5752.500 0.92 8.13 8.80 19.82 1.60 24.40 15.24 59.47
5753.000 0.92 8.13 8.80 19.82 1.60 24.40 15.24 59.45
5753.500 0.92 8.13 8.80 19.81 1.60 24.40 15.24 59.44
5754.000 0.92 8.13 8.80 19.81 1.60 24.40 15.24 59.42
5754.500 0.92 8.13 8.80 19.80 1.60 24.40 15.24 59.40
5755.000 0.92 8.14 8.80 19.79 1.60 24.41 15.24 59.38
5755.500 0.93 8.14 8.80 19.79 1.60 24.42 15.24 59.36
5756.000 0.93 8.15 8.80 19.78 1.60 24.44 15.24 59.35
5756.500 0.93 8.15 8.80 19.78 1.60 24.46 15.24 59.34
5757.000 0.93 8.16 8.80 19.78 1.61 24.48 15.24 59.34
5757.500 0.93 8.17 8.80 19.78 1.61 24.50 15.24 59.35
5758.000 0.93 8.17 8.80 19.78 1.61 24.51 15.24 59.35
5758.500 0.93 8.18 8.80 19.79 1.61 24.53 15.24 59.36
5759.000 0.93 8.18 8.80 19.79 1.61 24.55 15.25 59.36
5759.500 0.93 8.19 8.80 19.79 1.61 24.56 15.25 59.37
5760.000 0.93 8.19 8.80 19.79 1.61 24.57 15.25 59.38
5760.500 0.93 8.19 8.80 19.80 1.61 24.58 15.25 59.39
5761.000 0.93 8.19 8.80 19.80 1.61 24.58 15.25 59.40
5761.500 0.93 8.19 8.80 19.80 1.61 24.57 15.25 59.40
5762.000 0.93 8.19 8.80 19.80 1.61 24.57 15.25 59.41
5762.500 0.93 8.19 8.80 19.80 1.61 24.56 15.25 59.41
5763.000 0.93 8.18 8.80 19.80 1.61 24.55 15.25 59.41
5763.500 0.93 8.18 8.80 19.81 1.61 24.55 15.25 59.42
5764.000 0.93 8.18 8.80 19.81 1.61 24.54 15.25 59.44
5764.500 0.93 8.18 8.80 19.82 1.61 24.54 15.25 59.46
5765.000 0.93 8.18 8.80 19.82 1.61 24.54 15.25 59.47
5765.500 0.93 8.17 8.80 19.83 1.61 24.52 15.25 59.49
5766.000 0.93 8.17 8.80 19.83 1.61 24.51 15.25 59.50
5766.500 0.93 8.16 8.80 19.84 1.61 24.49 15.25 59.51
5767.000 0.93 8.16 8.80 19.84 1.60 24.47 15.25 59.53
5767.500 0.93 8.15 8.80 19.84 1.60 24.45 15.25 59.53
5768.000 0.93 8.14 8.80 19.85 1.60 24.43 15.25 59.54
5768.500 0.92 8.14 8.80 19.85 1.60 24.41 15.25 59.55
5769.000 0.92 8.13 8.80 19.85 1.60 24.39 15.25 59.55
5769.500 0.92 8.12 8.80 19.85 1.60 24.37 15.25 59.56
5770.000 0.92 8.12 8.80 19.86 1.60 24.35 15.25 59.57
5770.500 0.92 8.11 8.80 19.86 1.60 24.33 15.24 59.58
5771.000 0.92 8.10 8.80 19.86 1.59 24.31 15.24 59.58
5771.500 0.92 8.10 8.80 19.86 1.59 24.30 15.24 59.59
5772.000 0.92 8.09 8.80 19.87 1.59 24.28 15.24 59.60
5772.500 0.92 8.09 8.80 19.87 1.59 24.26 15.24 59.60
5773.000 0.92 8.08 8.80 19.87 1.59 24.24 15.24 59.61
5773.500 0.92 8.07 8.80 19.87 1.59 24.22 15.24 59.61
5774.000 0.92 8.07 8.80 19.87 1.59 24.20 15.24 59.62
5774.500 0.92 8.06 8.80 19.87 1.59 24.18 15.24 59.62
5775.000 0.92 8.05 8.80 19.88 1.59 24.16 15.24 59.63
5775.500 0.91 8.05 8.80 19.88 1.58 24.15 15.24 59.64
5776.000 0.91 8.04 8.80 19.88 1.58 24.13 15.24 59.65
5776.500 0.91 8.04 8.80 19.88 1.58 24.11 15.24 59.64
5777.000 0.91 8.03 8.80 19.87 1.58 24.09 15.24 59.62
5777.500 0.91 8.02 8.80 19.86 1.58 24.07 15.24 59.59
5778.000 0.91 8.02 8.80 19.85 1.58 24.05 15.24 59.56
5778.500 0.91 8.01 8.80 19.85 1.58 24.03 15.23 59.54
5779.000 0.91 8.01 8.79 19.84 1.58 24.02 15.23 59.51
5779.500 0.91 8.00 8.79 19.83 1.58 24.00 15.23 59.48
5780.000 0.91 8.00 8.79 19.82 1.58 23.99 15.23 59.45
5780.500 0.91 8.00 8.79 19.80 1.58 23.99 15.23 59.41
5781.000 0.91 8.00 8.79 19.79 1.58 23.99 15.23 59.38
5781.500 0.91 8.00 8.79 19.78 1.58 24.00 15.23 59.35
5782.000 0.91 8.00 8.79 19.77 1.58 24.00 15.23 59.31
5782.500 0.91 8.00 8.79 19.76 1.58 24.01 15.22 59.28
5783.000 0.91 8.01 8.79 19.75 1.58 24.02 15.22 59.24
5783.500 0.91 8.01 8.79 19.74 1.58 24.02 15.22 59.21
5784.000 0.91 8.01 8.79 19.73 1.58 24.03 15.22 59.18
5784.500 0.91 8.01 8.79 19.71 1.58 24.04 15.22 59.14
5785.000 0.91 8.01 8.79 19.70 1.58 24.04 15.22 59.11
5785.500 0.91 8.02 8.79 19.70 1.58 24.05 15.22 59.09
5786.000 0.91 8.02 8.79 19.69 1.58 24.06 15.22 59.06
5786.500 0.91 8.02 8.79 19.68 1.58 24.06 15.22 59.05
5787.000 0.91 8.02 8.79 19.68 1.58 24.07 15.22 59.05
5787.500 0.91 8.02 8.79 19.69 1.58 24.07 15.22 59.07
5788.000 0.91 8.03 8.79 19.70 1.58 24.08 15.22 59.09
5788.500 0.91 8.03 8.79 19.70 1.58 24.08 15.22 59.11
5789.000 0.91 8.03 8.79 19.71 1.58 24.09 15.22 59.14
5789.500 0.91 8.03 8.79 19.72 1.58 24.09 15.22 59.16
5790.000 0.91 8.03 8.79 19.73 1.58 24.09 15.22 59.19
5790.500 0.91 8.03 8.79 19.74 1.58 24.08 15.22 59.22
5791.000 0.91 8.02 8.79 19.75 1.58 24.07 15.23 59.25
5791.500 0.91 8.02 8.79 19.76 1.58 24.05 15.23 59.28
5792.000 0.91 8.01 8.79 19.77 1.58 24.04 15.23 59.31
5792.500 0.91 8.01 8.79 19.78 1.58 24.02 15.23 59.34
5793.000 0.91 8.00 8.79 19.79 1.58 24.01 15.23 59.37
5793.500 0.91 8.00 8.79 19.80 1.58 23.99 15.23 59.40
5794.000 0.91 7.99 8.79 19.81 1.57 23.98 15.23 59.42
5794.500 0.91 7.99 8.79 19.82 1.57 23.97 15.23 59.45
5795.000 0.91 7.99 8.79 19.83 1.57 23.96 15.23 59.48
5795.500 0.91 7.98 8.79 19.83 1.57 23.95 15.23 59.50
5796.000 0.91 7.98 8.79 19.84 1.57 23.95 15.23 59.53
5796.500 0.91 7.98 8.79 19.85 1.57 23.95 15.23 59.56
5797.000 0.91 7.99 8.79 19.86 1.57 23.96 15.23 59.58
5797.500 0.91 7.99 8.79 19.86 1.57 23.96 15.23 59.59
5798.000 0.91 7.99 8.80 19.87 1.57 23.96 15.23 59.61
5798.500 0.91 7.99 8.80 19.87 1.57 23.97 15.23 59.62
5799.000 0.91 7.99 8.80 19.88 1.57 23.97 15.23 59.63
5799.500 0.91 7.99 8.80 19.88 1.57 23.97 15.24 59.64
5800.000 0.91 7.99 8.80 19.89 1.57 23.98 15.24 59.66
5800.500 0.91 8.00 8.80 19.89 1.57 23.99 15.24 59.67
5801.000 0.91 8.00 8.80 19.89 1.58 24.00 15.24 59.68
5801.500 0.91 8.01 8.80 19.90 1.58 24.02 15.24 59.69
5802.000 0.91 8.01 8.80 19.90 1.58 24.03 15.24 59.71
5802.500 0.91 8.02 8.80 19.91 1.58 24.05 15.24 59.72
5803.000 0.91 8.02 8.80 19.91 1.58 24.07 15.24 59.73
5803.500 0.91 8.03 8.80 19.91 1.58 24.08 15.24 59.74
5804.000 0.91 8.03 8.80 19.92 1.58 24.09 15.24 59.75
5804.500 0.91 8.04 8.80 19.92 1.58 24.11 15.24 59.77
5805.000 0.91 8.04 8.80 19.93 1.58 24.11 15.24 59.78
5805.500 0.91 8.04 8.80 19.93 1.58 24.12 15.24 59.79
5806.000 0.91 8.04 8.80 19.93 1.58 24.12 15.25 59.80
5806.500 0.91 8.04 8.80 19.94 1.58 24.12 15.25 59.81
5807.000 0.91 8.04 8.80 19.94 1.58 24.11 15.25 59.83
5807.500 0.91 8.04 8.80 19.95 1.58 24.11 15.25 59.84
5808.000 0.91 8.04 8.80 19.95 1.58 24.11 15.25 59.85
5808.500 0.91 8.04 8.80 19.96 1.58 24.11 15.25 59.87
5809.000 0.91 8.04 8.80 19.96 1.58 24.11 15.25 59.88
5809.500 0.91 8.04 8.80 19.97 1.58 24.11 15.25 59.90
5810.000 0.91 8.03 8.80 19.97 1.58 24.10 15.25 59.91
5810.500 0.91 8.03 8.80 19.97 1.58 24.10 15.25 59.92
5811.000 0.91 8.03 8.80 19.98 1.58 24.10 15.25 59.94
5811.500 0.91 8.04 8.80 19.98 1.58 24.11 15.25 59.95
5812.000 0.91 8.04 8.80 19.99 1.58 24.11 15.25 59.97
5812.500 0.91 8.04 8.81 19.99 1.58 24.11 15.25 59.98
5813.000 0.91 8.04 8.81 20.00 1.58 24.11 15.25 59.99
5813.500 0.91 8.04 8.81 20.00 1.58 24.11 15.25 60.01
5814.000 0.91 8.04 8.81 20.01 1.58 24.11 15.25 60.02
5814.500 0.91 8.04 8.81 20.01 1.58 24.11 15.25 60.03
5815.000 0.91 8.04 8.81 20.02 1.58 24.12 15.25 60.05
5815.500 0.91 8.04 8.81 20.02 1.58 24.13 15.25 60.06
5816.000 0.91 8.05 8.81 20.03 1.58 24.14 15.26 60.08
5816.500 0.91 8.05 8.81 20.03 1.58 24.16 15.26 60.09
5817.000 0.91 8.06 8.81 20.04 1.58 24.17 15.26 60.11
5817.500 0.92 8.06 8.81 20.04 1.59 24.19 15.26 60.12
5818.000 0.92 8.07 8.81 20.05 1.59 24.20 15.26 60.14
5818.500 0.92 8.07 8.81 20.05 1.59 24.22 15.26 60.15
5819.000 0.92 8.08 8.81 20.06 1.59 24.23 15.26 60.17
5819.500 0.92 8.08 8.81 20.06 1.59 24.24 15.26 60.18
5820.000 0.92 8.09 8.81 20.07 1.59 24.26 15.26 60.20
5820.500 0.92 8.09 8.81 20.07 1.59 24.27 15.26 60.22
5821.000 0.92 8.10 8.81 20.08 1.59 24.29 15.27 60.23
5821.500 0.92 8.10 8.81 20.08 1.59 24.30 15.27 60.25
5822.000 0.92 8.11 8.81 20.09 1.59 24.32 15.27 60.26
5822.500 0.92 8.11 8.81 20.09 1.59 24.33 15.27 60.27
5823.000 0.92 8.12 8.82 20.10 1.59 24.35 15.27 60.29
5823.500 0.92 8.12 8.82 20.10 1.60 24.36 15.27 60.30
5824.000 0.92 8.12 8.82 20.11 1.60 24.37 15.27 60.32
5824.500 0.92 8.13 8.82 20.11 1.60 24.39 15.27 60.33
5825.000 0.92 8.13 8.82 20.12 1.60 24.40 15.27 60.35
5825.500 0.92 8.14 8.82 20.12 1.60 24.42 15.27 60.37
5826.000 0.92 8.14 8.82 20.13 1.60 24.43 15.27 60.38
5826.500 0.92 8.15 8.82 20.13 1.60 24.45 15.28 60.39
5827.000 0.92 8.15 8.82 20.13 1.60 24.46 15.28 60.40
5827.500 0.92 8.16 8.82 20.13 1.60 24.47 15.28 60.40
5828.000 0.93 8.16 8.82 20.13 1.60 24.49 15.28 60.39
5828.500 0.93 8.17 8.82 20.13 1.60 24.50 15.28 60.39
5829.000 0.93 8.17 8.82 20.13 1.60 24.51 15.28 60.38
5829.500 0.93 8.17 8.82 20.13 1.60 24.52 15.28 60.38
